tsx,us,settlement_date,publish_date,si,si_prev,adv,dtc,change_pct,issue_name
CNQ.TO,CNQ,2018-05-15,2018-05-28,3819790,5489598,5177966,1.0,-30.42,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-05-31,2018-06-13,2993152,3819790,3581203,1.0,-21.64,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-06-15,2018-06-28,4628475,2993152,3289368,1.41,54.64,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-06-29,2018-07-12,4930335,4628475,4939498,1.0,6.52,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-07-13,2018-07-26,5814205,4930335,2697411,2.16,17.93,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-07-31,2018-08-13,5091045,5814205,2159734,2.36,-12.44,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-08-15,2018-08-28,5484612,5091045,2606737,2.1,7.73,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-08-31,2018-09-13,6348724,5484612,1681049,3.78,15.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-09-14,2018-09-27,5698343,6348724,2446348,2.33,-10.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-09-28,2018-10-11,7365310,5698343,3361747,2.19,29.25,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-10-15,2018-10-26,7214666,7363710,4752520,1.52,-2.02,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-10-31,2018-11-13,7945748,7214666,3861098,2.06,10.13,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-11-15,2018-11-28,10878820,7945748,3687972,2.95,36.91,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-11-30,2018-12-13,9256896,10878820,3771657,2.45,-14.91,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-12-14,2018-12-27,6807564,9256896,4644444,1.47,-26.46,Canadian Natural Resources Lim
CNQ.TO,CNQ,2018-12-31,2019-01-11,8114592,6807564,3592374,2.26,19.2,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-01-15,2019-01-28,7813550,8114592,4677180,1.67,-3.71,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-01-31,2019-02-13,5968675,7813550,3715915,1.61,-23.61,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-02-15,2019-02-28,3232841,5968675,2839282,1.14,-45.84,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-02-28,2019-03-13,3775932,3232841,2151035,1.76,16.8,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-03-15,2019-03-28,5219381,3775932,3410373,1.53,38.23,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-03-29,2019-04-11,5331122,5219381,2727030,1.95,2.14,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-04-15,2019-04-26,7794388,5331122,3014398,2.59,46.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-04-30,2019-05-13,10107878,7794388,2384496,4.24,29.68,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-05-15,2019-05-28,9986201,10107878,2665918,3.75,-1.2,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-05-31,2019-06-13,9570032,9986201,2727221,3.51,-4.17,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-06-14,2019-06-27,13306555,9570932,2212749,6.01,39.03,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-06-28,2019-07-11,10418674,13306555,2581830,4.04,-21.7,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-07-15,2019-07-26,8503107,10418674,2133752,3.99,-18.39,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-07-31,2019-08-13,7315939,8503107,2458473,2.98,-13.96,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-08-15,2019-08-28,7933091,7315939,2784497,2.85,8.44,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-08-30,2019-09-12,7249038,7933091,2195879,3.3,-8.62,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-09-13,2019-09-26,15198817,7249038,3545749,4.29,109.67,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-09-30,2019-10-11,7624584,15198817,2353439,3.24,-49.83,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-10-15,2019-10-28,9613278,7624584,2616643,3.67,26.08,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-10-31,2019-11-13,7368119,9613278,1745193,4.22,-23.35,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-11-15,2019-11-28,8013765,7368119,2150175,3.73,8.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-11-29,2019-12-12,7391874,8013765,2041563,3.62,-7.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-12-13,2019-12-26,18729614,7391874,3729992,5.02,153.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2019-12-31,2020-01-13,8060927,18729614,1676760,4.81,-56.96,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-01-15,2020-01-28,8259656,8060927,2819175,2.93,2.47,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-01-31,2020-02-13,7795867,8999059,2292057,3.4,-13.37,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-02-14,2020-02-27,5563865,7795867,2164105,2.57,-28.63,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-02-28,2020-03-12,3806696,5563865,3135713,1.21,-31.58,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-03-13,2020-03-26,5779869,3806696,5705057,1.01,51.83,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-03-31,2020-04-13,9974674,5779869,8372696,1.19,72.58,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-04-15,2020-04-28,11878805,9974674,8124947,1.46,19.09,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-04-30,2020-05-13,11150671,11878805,4224901,2.64,-6.13,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-05-15,2020-05-28,11545241,11239445,4382606,2.63,2.72,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-05-29,2020-06-11,12699793,11545241,3083530,4.12,10.0,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-06-15,2020-06-26,23845148,12699793,4535098,5.26,87.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-06-30,2020-07-13,5912582,23845148,4801301,1.23,-75.2,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-07-15,2020-07-28,3872795,5912582,3790199,1.02,-34.5,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-07-31,2020-08-13,5081317,3872795,3138211,1.62,31.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-08-14,2020-08-27,6743007,5081317,3137526,2.15,32.7,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-08-31,2020-09-11,7445768,6743007,1777336,4.19,10.42,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-09-15,2020-09-28,13112972,7445768,2809005,4.67,76.11,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-09-30,2020-10-13,5495882,13112972,3816516,1.44,-58.09,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-10-15,2020-10-28,5999141,5495882,3301029,1.82,9.16,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-10-30,2020-11-12,5591082,5999141,2432996,2.3,-6.8,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-11-13,2020-11-26,7638878,5591082,3588006,2.13,36.63,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-11-30,2020-12-11,6879888,7638878,2776662,2.48,-9.94,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-12-15,2020-12-28,8514429,6879888,4088204,2.08,23.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2020-12-31,2021-01-13,7124906,8514429,1904123,3.74,-16.32,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-01-15,2021-01-28,7973844,7124906,4172664,1.91,11.92,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-01-29,2021-02-11,5799504,7973844,2800623,2.07,-27.27,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-02-12,2021-02-25,9537816,5799504,2827979,3.37,64.46,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-02-26,2021-03-11,9929446,9537816,3134323,3.17,4.11,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-03-15,2021-03-26,6270635,9929446,4274053,1.47,-36.85,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-03-31,2021-04-13,7005567,6270635,3889557,1.8,11.72,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-04-15,2021-04-28,6792685,7005567,2456398,2.77,-3.04,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-04-30,2021-05-13,5462486,6792685,2772486,1.97,-19.58,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-05-14,2021-05-27,5647700,5462486,3096680,1.82,3.39,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-05-28,2021-06-10,5287218,5647700,1916166,2.76,-6.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-06-15,2021-06-28,7673203,5277501,2285778,3.36,45.39,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-06-30,2021-07-13,6502189,7673203,3397022,1.91,-15.26,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-07-15,2021-07-28,8625562,6502189,2406439,3.58,32.66,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-07-30,2021-08-12,8170706,8625562,3211132,2.54,-5.27,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-08-13,2021-08-26,9014303,8170706,2390969,3.77,10.32,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-08-31,2021-09-13,8961607,9014303,2786522,3.22,-0.58,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-09-15,2021-09-28,13908919,8961607,3418185,4.07,55.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-09-30,2021-10-13,11188297,13908919,3432513,3.26,-19.56,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-10-15,2021-10-28,11570798,11188297,3209362,3.61,3.42,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-10-29,2021-11-11,10608250,11570798,2306828,4.6,-8.32,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-11-15,2021-11-26,9142462,10608250,3325498,2.75,-13.82,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-11-30,2021-12-13,10022929,9142462,3035834,3.3,9.63,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-12-15,2021-12-28,16852466,10022929,3436891,4.9,68.14,Canadian Natural Resources Lim
CNQ.TO,CNQ,2021-12-31,2022-01-13,12971311,16852466,2054305,6.31,-23.03,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-01-14,2022-01-27,12887301,12971311,3703039,3.48,-0.65,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-01-31,2022-02-11,14637100,12887301,4884733,3.0,13.58,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-02-15,2022-02-28,12731679,14637100,3253096,3.91,-13.02,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-02-28,2022-03-11,11952133,12731679,3959610,3.02,-6.12,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-03-15,2022-03-28,14606588,11952133,5070364,2.88,22.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-03-31,2022-04-13,14149265,14606588,2858474,4.95,-3.13,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-04-14,2022-04-27,11902097,14149265,2641543,4.51,-15.88,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-04-29,2022-05-12,13391064,11902097,3066107,4.37,12.51,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-05-13,2022-05-26,15199225,13391064,2781258,5.46,13.5,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-05-31,2022-06-13,19785220,15199225,2036022,9.72,30.17,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-06-15,2022-06-28,39061944,19785220,2263060,17.26,97.43,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-06-30,2022-07-13,39512396,39061944,4395438,8.99,1.15,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-07-15,2022-07-28,24021293,39512396,3751906,6.4,-39.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-07-29,2022-08-11,17237096,24021293,2973749,5.8,-28.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-08-15,2022-08-26,22795002,17237096,2568887,8.87,32.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-08-31,2022-09-13,54578359,22795002,2897060,18.84,139.43,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-09-15,2022-09-28,67276772,54578359,2543688,26.45,23.27,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-09-30,2022-10-13,38161924,67276772,2862789,13.33,-43.28,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-10-14,2022-10-27,28323626,38161924,2600091,10.89,-25.78,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-10-31,2022-11-11,19544075,28323626,2065510,9.46,-31.0,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-11-15,2022-11-28,18307570,19544075,1960266,9.34,-6.33,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-11-30,2022-12-13,32610676,18307570,1624648,20.07,78.13,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-12-15,2022-12-28,55696310,32610676,2477092,22.48,70.79,Canadian Natural Resources Lim
CNQ.TO,CNQ,2022-12-30,2023-01-12,45458981,55696310,3518864,12.92,-18.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-01-13,2023-01-26,28767477,45458981,2262626,12.71,-36.72,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-01-31,2023-02-13,18516991,28767477,2065378,8.97,-35.63,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-02-15,2023-02-28,14108667,18516991,1703435,8.28,-23.81,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-02-28,2023-03-13,27008823,14108667,1872523,14.42,91.43,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-03-15,2023-03-28,72196433,27008823,3048354,23.68,167.31,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-03-31,2023-04-13,51777788,72196433,2255793,22.95,-28.28,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-04-14,2023-04-27,17750342,51777788,1749965,10.14,-65.72,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-04-28,2023-05-11,17501206,17750342,2319439,7.55,-1.4,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-05-15,2023-05-26,17919926,17501206,1776359,10.09,2.39,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-05-31,2023-06-13,35907503,17919926,2058364,17.44,100.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-06-15,2023-06-28,66455654,35907503,2472147,26.88,85.07,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-06-30,2023-07-13,37872673,66455654,1772731,21.36,-43.01,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-07-14,2023-07-27,13001809,37872673,1509226,8.61,-65.67,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-07-31,2023-08-11,11410432,13001809,1621490,7.04,-12.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-08-15,2023-08-28,18812862,11410432,1611387,11.67,64.87,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-08-31,2023-09-13,56709170,18812862,1882932,30.12,201.44,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-09-15,2023-09-28,125181068,56709170,3253360,38.48,120.74,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-09-29,2023-10-12,54707280,125181068,2817981,19.41,-56.3,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-10-13,2023-10-26,30930503,54707280,3371354,9.17,-43.46,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-10-31,2023-11-13,18803561,30930503,2469570,7.61,-39.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-11-15,2023-11-28,33603270,18803561,4157703,8.08,78.71,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-11-30,2023-12-13,59757719,33603270,2868590,20.83,77.83,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-12-15,2023-12-28,74873541,59757719,4129422,18.13,25.3,Canadian Natural Resources Lim
CNQ.TO,CNQ,2023-12-29,2024-01-11,35078978,74873541,2641288,13.28,-53.15,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-01-12,2024-01-25,26679938,35078978,2988773,8.93,-23.94,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-01-31,2024-02-13,24260579,26679938,2886468,8.4,-9.07,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-02-15,2024-02-28,11224367,24260579,3534986,3.18,-53.73,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-02-29,2024-03-13,32632928,11224367,2998936,10.88,190.73,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-03-15,2024-03-28,107424532,32632928,3316908,32.39,229.19,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-03-28,2024-04-10,47202483,107424532,2060815,22.9,-56.06,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-04-15,2024-04-26,31371185,47202483,4963045,6.32,-33.54,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-04-30,2024-05-13,23626273,31371185,3167914,7.46,-24.69,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-05-15,2024-05-28,25868333,23626273,2207829,11.72,9.49,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-05-31,2024-06-13,29404792,25868333,1510997,19.46,13.67,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-06-14,2024-06-27,148312016,29404792,5475155,27.09,404.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-06-28,2024-07-11,61127555,148312016,4228234,14.46,-58.78,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-07-15,2024-07-26,28601702,61127555,4329213,6.61,-53.21,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-07-31,2024-08-13,25979370,28601702,5618681,4.62,-9.17,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-08-15,2024-08-28,40703742,25979370,5103248,7.98,56.68,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-08-30,2024-09-12,111499188,40703742,4169696,26.74,173.93,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-09-13,2024-09-26,192390727,111499188,6161753,31.22,72.55,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-09-30,2024-10-11,50784182,192356485,5311290,9.56,-73.6,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-10-15,2024-10-28,22563228,50784182,5017041,4.5,-55.57,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-10-31,2024-11-13,21568691,22563228,3555427,6.07,-4.41,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-11-15,2024-11-28,23913016,21568691,3757606,6.36,10.87,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-11-29,2024-12-12,29690099,23913016,4031983,7.36,24.16,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-12-13,2024-12-26,109510844,29688694,4593231,23.84,268.86,Canadian Natural Resources Lim
CNQ.TO,CNQ,2024-12-31,2025-01-13,7617104,109510844,3990727,1.91,-93.04,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-01-15,2025-01-28,13610930,7617104,6827481,1.99,78.69,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-01-31,2025-02-13,9497407,13610930,6476663,1.47,-30.22,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-02-14,2025-02-27,9277714,9497407,4887304,1.9,-2.31,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-02-28,2025-03-13,41030007,9277714,8115133,5.06,342.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-03-14,2025-03-27,128590551,41030007,9381398,13.71,213.41,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-03-31,2025-04-11,85650674,128590551,8222399,10.42,-33.39,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-04-15,2025-04-28,62101537,85650674,8574782,7.24,-27.49,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-04-30,2025-05-13,25059272,62101537,4843357,5.17,-59.65,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-05-15,2025-05-28,50059427,25059272,5720118,8.75,99.76,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-05-30,2025-06-12,79040558,50059427,5225192,15.13,57.89,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-06-13,2025-06-26,199197380,79040558,7463993,26.69,152.02,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-06-30,2025-07-11,69241303,199197380,8028076,8.62,-65.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-07-15,2025-07-28,11673550,69241303,4363790,2.68,-83.14,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-07-31,2025-08-13,19026177,11673550,4207371,4.52,62.99,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-08-15,2025-08-28,18305407,19026177,4891957,3.74,-3.79,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-08-29,2025-09-11,103979458,18305407,6698897,15.52,468.03,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-09-15,2025-09-26,181742216,103979458,6364901,28.55,74.79,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-09-30,2025-10-13,58097035,181742216,9360868,6.21,-68.03,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-10-15,2025-10-28,11423867,58097035,7076104,1.61,-80.34,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-10-31,2025-11-13,16256509,11423867,4958286,3.28,42.3,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-11-14,2025-11-27,17498862,16256509,6855218,2.55,7.64,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-11-28,2025-12-11,80077561,17315945,8421664,9.51,362.45,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-12-15,2025-12-26,178691536,80077561,7774680,22.98,123.15,Canadian Natural Resources Lim
CNQ.TO,CNQ,2025-12-31,2026-01-13,73217989,178691536,6170702,11.87,-59.03,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-01-15,2026-01-28,16854795,73217989,12531080,1.35,-76.98,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-01-30,2026-02-12,18820401,16854795,8083131,2.33,11.66,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-02-13,2026-02-26,17031243,18820401,10238078,1.66,-9.51,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-02-27,2026-03-12,62811682,17031243,7923905,7.93,268.8,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-03-13,2026-03-26,147646153,62811682,12894652,11.45,135.06,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-03-31,2026-04-13,100415896,147646153,13634581,7.36,-31.99,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-04-15,2026-04-28,22608646,100415896,11521612,1.96,-77.48,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-04-30,2026-05-13,9862575,22608646,13517525,1.0,-56.38,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-05-15,2026-05-28,13559429,9862575,7936507,1.71,37.48,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-05-29,2026-06-11,51596398,13559429,6941931,7.43,280.52,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-06-15,2026-06-26,112605424,51596398,7487146,15.04,118.24,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-06-30,2026-07-13,95572175,112605424,12293770,7.77,-15.13,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-07-15,2026-07-28,47565794,95572175,9137931,5.21,-50.23,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-07-31,2026-08-13,48494402,47565794,6652061,7.29,1.95,Canadian Natural Resources Lim
CNQ.TO,CNQ,2026-08-14,2026-08-27,57647400,48494402,6844731,8.42,18.87,Canadian Natural Resources Lim
CNR.TO,CNI,2017-12-29,2018-01-11,7276765,6512041,713067,10.2,11.74,Canadian National Railway
CNR.TO,CNI,2018-01-12,2018-01-25,8372795,7276729,1074622,7.79,15.06,Canadian National Railway
CNR.TO,CNI,2018-01-31,2018-02-13,8737339,8372795,1704047,5.13,4.35,Canadian National Railway
CNR.TO,CNI,2018-02-15,2018-02-28,8733192,8737339,1598717,5.46,-0.05,Canadian National Railway
CNR.TO,CNI,2018-02-28,2018-03-13,8729377,8733192,2078122,4.2,-0.04,Canadian National Railway
CNR.TO,CNI,2018-03-15,2018-03-28,6681969,8729377,1638800,4.08,-23.45,Canadian National Railway
CNR.TO,CNI,2018-03-29,2018-04-11,6183917,6681969,1395532,4.43,-7.45,Canadian National Railway
CNR.TO,CNI,2018-04-13,2018-04-26,6848746,6183917,1511841,4.53,10.75,Canadian National Railway
CNR.TO,CNI,2018-04-30,2018-05-11,7259664,6848746,1513380,4.8,6.0,Canadian National Railway
CNR.TO,CNI,2018-05-15,2018-05-28,8010105,7259664,1014100,7.9,10.34,Canadian National Railway
CNR.TO,CNI,2018-05-31,2018-06-13,7973038,8010105,1039167,7.67,-0.46,Canadian National Railway
CNR.TO,CNI,2018-06-15,2018-06-28,6985926,7973038,996922,7.01,-12.38,Canadian National Railway
CNR.TO,CNI,2018-06-29,2018-07-12,5725429,6985926,933945,6.13,-18.04,Canadian National Railway
CNR.TO,CNI,2018-07-13,2018-07-26,5654326,5725429,1001987,5.64,-1.24,Canadian National Railway
CNR.TO,CNI,2018-07-31,2018-08-13,4730471,5654326,1238848,3.82,-16.34,Canadian National Railway
CNR.TO,CNI,2018-08-15,2018-08-28,3725497,4730471,801373,4.65,-21.24,Canadian National Railway
CNR.TO,CNI,2018-08-31,2018-09-13,4094941,3725497,712910,5.74,9.92,Canadian National Railway
CNR.TO,CNI,2018-09-14,2018-09-27,3438498,4094941,873370,3.94,-16.03,Canadian National Railway
CNR.TO,CNI,2018-09-28,2018-10-11,3762296,3438498,1016615,3.7,9.42,Canadian National Railway
CNR.TO,CNI,2018-10-15,2018-10-26,4682593,3757496,1368136,3.42,24.62,Canadian National Railway
CNR.TO,CNI,2018-10-31,2018-11-13,3707139,4682593,1731422,2.14,-20.83,Canadian National Railway
CNR.TO,CNI,2018-11-15,2018-11-28,2935444,3707139,1027523,2.86,-20.82,Canadian National Railway
